"case","event","startTime","completeTime","enddate_planned","enddate","responsible","channel","startdate","department","deadline","group","addedCost","cost","org:resource","org:group"
"case_101583","T10 Determine necessity to stop indication","2011/07/28 13:37:46.041","2011/07/28 13:37:46.041","2011/09/09 00:06:40.020","2011/08/09 07:53:03.538","Resource11","Internet","2011/07/15 00:06:40.020","General","2011/09/09 00:06:40.000","Group 8",,"<1000","Resource01","Group 1"
"case_101584","Confirmation of receipt","2011/07/18 13:40:34.291","2011/07/18 13:40:34.291","2011/09/11 00:06:40.020","2011/09/08 23:00:00.020","Resource12","Internet","2011/07/17 00:06:40.020","General","2011/09/11 00:06:40.000","Group 5",,"<1000","Resource27","Group 1"
"case_101584","T02 Check confirmation of receipt","2011/09/23 14:21:07.212","2011/09/23 14:21:07.212","2011/09/11 00:06:40.020","2011/09/08 23:00:00.020","Resource12","Internet","2011/07/17 00:06:40.020","General","2011/09/11 00:06:40.000","Group 5",,"<1000","admin2","EMPTY"
"case_101584","T06 Determine necessity of stop advice","2011/09/23 14:21:07.801","2011/09/23 14:21:07.801","2011/09/11 00:06:40.020","2011/09/08 23:00:00.020","Resource12","Internet","2011/07/17 00:06:40.020","General","2011/09/11 00:06:40.000","Group 5",,"<1000","admin2","Group 1"
"case_101585","Confirmation of receipt","2011/07/19 07:40:38.469","2011/07/19 07:40:38.469","2011/10/21 00:06:40.020","2011/10/04 14:53:09.142","Resource13","Internet","2011/07/15 00:06:40.020","General","2011/10/21 00:06:40.000","Group 5",,"<1000","Resource27","Group 1"
"case_101585","T02 Check confirmation of receipt","2011/07/22 11:21:59.107","2011/07/22 11:21:59.107","2011/10/21 00:06:40.020","2011/10/04 14:53:09.142","Resource13","Internet","2011/07/15 00:06:40.020","General","2011/10/21 00:06:40.000","Group 5",,"<1000","Resource13","EMPTY"
"case_101585","T04 Determine confirmation of receipt","2011/07/22 11:22:32.416","2011/07/22 11:22:32.416","2011/10/21 00:06:40.020","2011/10/04 14:53:09.142","Resource13","Internet","2011/07/15 00:06:40.020","General","2011/10/21 00:06:40.000","Group 5",,"<1000","Resource13","EMPTY"
"case_101585","T05 Print and send confirmation of receipt","2011/07/22 11:22:55.811","2011/07/22 11:22:55.811","2011/10/21 00:06:40.020","2011/10/04 14:53:09.142","Resource13","Internet","2011/07/15 00:06:40.020","General","2011/10/21 00:06:40.000","Group 5",,"<1000","Resource13","EMPTY"
"case_101585","T06 Determine necessity of stop advice","2011/07/22 11:23:30.039","2011/07/22 11:23:30.039","2011/10/21 00:06:40.020","2011/10/04 14:53:09.142","Resource13","Internet","2011/07/15 00:06:40.020","General","2011/10/21 00:06:40.000","Group 5",,"<1000","Resource13","EMPTY"
"case_101585","T10 Determine necessity to stop indication","2011/07/22 11:23:49.745","2011/07/22 11:23:49.745","2011/10/21 00:06:40.020","2011/10/04 14:53:09.142","Resource13","Internet","2011/07/15 00:06:40.020","General","2011/10/21 00:06:40.000","Group 5",,"<1000","Resource13","Group 1"
"case_101586","Confirmation of receipt","2011/08/24 11:04:44.655","2011/08/24 11:04:44.655","2011/08/09 00:06:40.020","2011/08/24 11:04:43.618","Resource35","Internet","2011/06/14 00:06:40.020","General","2011/08/09 00:06:40.000","Group 7",,"<1000","admin2","EMPTY"
"case_101587","Confirmation of receipt","2011/07/28 11:20:51.068","2011/07/28 11:20:51.068","2011/09/14 15:14:11.461","2011/07/28 11:20:49.887","Resource09","Internet","2011/07/20 15:14:11.461","General","2011/09/14 15:14:11.461","Group 5",,"<1000","admin2","EMPTY"
"case_101588","Confirmation of receipt","2011/07/28 11:22:13.305","2011/07/28 11:22:13.305","2011/09/14 00:06:40.020","2011/07/28 11:22:12.460","Resource09","Internet","2011/07/20 00:06:40.020","General","2011/09/14 00:06:40.000","Group 5",,"<1000","admin2","EMPTY"
"case_101589","Confirmation of receipt","2011/07/28 14:19:45.681","2011/07/28 14:19:45.681","2011/08/09 00:06:40.020","2011/09/13 11:17:12.615","Resource14","Internet","2011/06/14 00:06:40.020","General","2011/08/09 00:06:40.000","Group 5",,"<1000","Resource09","EMPTY"
"case_101589","T06 Determine necessity of stop advice","2011/07/28 14:22:21.540","2011/07/28 14:22:21.540","2011/08/09 00:06:40.020","2011/09/13 11:17:12.615","Resource14","Internet","2011/06/14 00:06:40.020","General","2011/08/09 00:06:40.000","Group 5",,"<1000","Resource09","Group 1"
"case_101589","T10 Determine necessity to stop indication","2011/07/28 14:23:08.179","2011/07/28 14:23:08.179","2011/08/09 00:06:40.020","2011/09/13 11:17:12.615","Resource14","Internet","2011/06/14 00:06:40.020","General","2011/08/09 00:06:40.000","Group 5",,"<1000","Resource09","Group 1"
"case_101589","T02 Check confirmation of receipt","2011/07/28 14:23:42.998","2011/07/28 14:23:42.998","2011/08/09 00:06:40.020","2011/09/13 11:17:12.615","Resource14","Internet","2011/06/14 00:06:40.020","General","2011/08/09 00:06:40.000","Group 5",,"<1000","Resource09","Group 4"
"case_101589","T04 Determine confirmation of receipt","2011/07/28 14:25:00.933","2011/07/28 14:25:00.933","2011/08/09 00:06:40.020","2011/09/13 11:17:12.615","Resource14","Internet","2011/06/14 00:06:40.020","General","2011/08/09 00:06:40.000","Group 5",,"<1000","Resource09","Group 3"
"case_101589","T05 Print and send confirmation of receipt","2011/07/28 14:25:38.412","2011/07/28 14:25:38.412","2011/08/09 00:06:40.020","2011/09/13 11:17:12.615","Resource14","Internet","2011/06/14 00:06:40.020","General","2011/08/09 00:06:40.000","Group 5",,"<1000","Resource09","Group 2"
"case_101590","Confirmation of receipt","2011/07/28 10:53:35.431","2011/07/28 10:53:35.431","2011/07/28 00:06:40.020","2011/07/29 09:25:34.265","Resource06","Internet","2011/05/11 00:06:40.020","General","2011/07/28 00:06:40.000","Group 5",,"<1000","Resource06","EMPTY"
"case_101590","T02 Check confirmation of receipt","2011/07/28 10:59:17.324","2011/07/28 10:59:17.324","2011/07/28 00:06:40.020","2011/07/29 09:25:34.265","Resource06","Internet","2011/05/11 00:06:40.020","General","2011/07/28 00:06:40.000","Group 5",,"<1000","Resource06","Group 4"
"case_101590","T04 Determine confirmation of receipt","2011/07/28 10:59:34.415","2011/07/28 10:59:34.415","2011/07/28 00:06:40.020","2011/07/29 09:25:34.265","Resource06","Internet","2011/05/11 00:06:40.020","General","2011/07/28 00:06:40.000","Group 5",,"<1000","Resource06","Group 3"
"case_101590","T05 Print and send confirmation of receipt","2011/07/28 11:01:25.616","2011/07/28 11:01:25.616","2011/07/28 00:06:40.020","2011/07/29 09:25:34.265","Resource06","Internet","2011/05/11 00:06:40.020","General","2011/07/28 00:06:40.000","Group 5",,"<1000","Resource06","Group 2"
"case_101590","T06 Determine necessity of stop advice","2011/07/28 11:01:42.793","2011/07/28 11:01:42.793","2011/07/28 00:06:40.020","2011/07/29 09:25:34.265","Resource06","Internet","2011/05/11 00:06:40.020","General","2011/07/28 00:06:40.000","Group 5",,"<1000","Resource06","Group 1"
"case_101590","T10 Determine necessity to stop indication","2011/07/28 11:03:05.144","2011/07/28 11:03:05.144","2011/07/28 00:06:40.020","2011/07/29 09:25:34.265","Resource06","Internet","2011/05/11 00:06:40.020","General","2011/07/28 00:06:40.000","Group 5",,"<1000","Resource06","Group 1"
"case_101591","Confirmation of receipt","2011/08/25 11:49:35.899","2011/08/25 11:49:35.899","2011/08/10 00:06:40.020","2011/09/02 10:43:53.132","Resource06","Internet","2011/06/15 00:06:40.020","General","2011/08/10 00:06:40.000","Group 5",,"<1000","Resource06","EMPTY"
"case_101591","T06 Determine necessity of stop advice","2011/08/25 11:49:57.360","2011/08/25 11:49:57.360","2011/08/10 00:06:40.020","2011/09/02 10:43:53.132","Resource06","Internet","2011/06/15 00:06:40.020","General","2011/08/10 00:06:40.000","Group 5",,"<1000","Resource06","Group 1"
"case_101591","T02 Check confirmation of receipt","2011/08/25 11:50:35.211","2011/08/25 11:50:35.211","2011/08/10 00:06:40.020","2011/09/02 10:43:53.132","Resource06","Internet","2011/06/15 00:06:40.020","General","2011/08/10 00:06:40.000","Group 5",,"<1000","Resource06","Group 4"
"case_101591","T04 Determine confirmation of receipt","2011/08/25 11:50:50.892","2011/08/25 11:50:50.892","2011/08/10 00:06:40.020","2011/09/02 10:43:53.132","Resource06","Internet","2011/06/15 00:06:40.020","General","2011/08/10 00:06:40.000","Group 5",,"<1000","Resource06","Group 3"
"case_101591","T05 Print and send confirmation of receipt","2011/08/25 11:51:08.015","2011/08/25 11:51:08.015","2011/08/10 00:06:40.020","2011/09/02 10:43:53.132","Resource06","Internet","2011/06/15 00:06:40.020","General","2011/08/10 00:06:40.000","Group 5",,"<1000","Resource06","Group 2"
"case_101591","T10 Determine necessity to stop indication","2011/08/25 11:51:30.158","2011/08/25 11:51:30.158","2011/08/10 00:06:40.020","2011/09/02 10:43:53.132","Resource06","Internet","2011/06/15 00:06:40.020","General","2011/08/10 00:06:40.000","Group 5",,"<1000","Resource06","Group 1"
"case_101592","Confirmation of receipt","2011/07/26 13:51:10.078","2011/07/26 13:51:10.078","2011/10/05 00:06:40.020","2011/09/08 09:31:27.899","Resource04","Internet","2011/06/15 00:06:40.020","General","2011/10/05 00:06:40.000","Group 5",,"<1000","Resource04","EMPTY"
"case_101592","T02 Check confirmation of receipt","2011/07/26 13:51:32.693","2011/07/26 13:51:32.693","2011/10/05 00:06:40.020","2011/09/08 09:31:27.899","Resource04","Internet","2011/06/15 00:06:40.020","General","2011/10/05 00:06:40.000","Group 5",,"<1000","Resource04","Group 4"
"case_101592","T04 Determine confirmation of receipt","2011/07/26 13:51:50.229","2011/07/26 13:51:50.229","2011/10/05 00:06:40.020","2011/09/08 09:31:27.899","Resource04","Internet","2011/06/15 00:06:40.020","General","2011/10/05 00:06:40.000","Group 5",,"<1000","Resource04","Group 3"
"case_101592","T05 Print and send confirmation of receipt","2011/07/26 13:52:09.681","2011/07/26 13:52:09.681","2011/10/05 00:06:40.020","2011/09/08 09:31:27.899","Resource04","Internet","2011/06/15 00:06:40.020","General","2011/10/05 00:06:40.000","Group 5",,"<1000","Resource04","Group 2"
"case_101592","T06 Determine necessity of stop advice","2011/07/26 13:52:24.125","2011/07/26 13:52:24.125","2011/10/05 00:06:40.020","2011/09/08 09:31:27.899","Resource04","Internet","2011/06/15 00:06:40.020","General","2011/10/05 00:06:40.000","Group 5",,"<1000","Resource04","Group 1"
"case_101592","T10 Determine necessity to stop indication","2011/07/26 13:52:45.806","2011/07/26 13:52:45.806","2011/10/05 00:06:40.020","2011/09/08 09:31:27.899","Resource04","Internet","2011/06/15 00:06:40.020","General","2011/10/05 00:06:40.000","Group 5",,"<1000","Resource04","Group 1"
"case_101593","Confirmation of receipt","2011/07/22 07:57:13.058","2011/07/22 07:57:13.058","2011/10/24 00:06:40.020","2011/10/03 14:53:03.902","Resource02","Internet","2011/07/18 00:06:40.020","General","2011/10/24 00:06:40.000","Group 5",,"<1000","Resource27","Group 1"
"case_101593","T02 Check confirmation of receipt","2011/08/10 10:07:05.646","2011/08/10 10:07:05.646","2011/10/24 00:06:40.020","2011/10/03 14:53:03.902","Resource02","Internet","2011/07/18 00:06:40.020","General","2011/10/24 00:06:40.000","Group 5",,"<1000","Resource02","EMPTY"
"case_101593","T04 Determine confirmation of receipt","2011/08/10 10:07:31.882","2011/08/10 10:07:31.882","2011/10/24 00:06:40.020","2011/10/03 14:53:03.902","Resource02","Internet","2011/07/18 00:06:40.020","General","2011/10/24 00:06:40.000","Group 5",,"<1000","Resource02","Group 3"
"case_101593","T05 Print and send confirmation of receipt","2011/08/10 10:08:02.606","2011/08/10 10:08:02.606","2011/10/24 00:06:40.020","2011/10/03 14:53:03.902","Resource02","Internet","2011/07/18 00:06:40.020","General","2011/10/24 00:06:40.000","Group 5",,"<1000","Resource02","Group 2"
"case_101593","T06 Determine necessity of stop advice","2011/08/10 10:09:41.491","2011/08/10 10:09:41.491","2011/10/24 00:06:40.020","2011/10/03 14:53:03.902","Resource02","Internet","2011/07/18 00:06:40.020","General","2011/10/24 00:06:40.000","Group 5",,"<1000","Resource02","Group 1"
"case_101593","T10 Determine necessity to stop indication","2011/08/10 10:11:02.328","2011/08/10 10:11:02.328","2011/10/24 00:06:40.020","2011/10/03 14:53:03.902","Resource02","Internet","2011/07/18 00:06:40.020","General","2011/10/24 00:06:40.000","Group 5",,"<1000","Resource02","Group 1"
"case_101594","Confirmation of receipt","2011/07/22 08:15:19.798","2011/07/22 08:15:19.798","2011/09/11 23:00:00.020",,"Resource14","Internet","2011/07/18 00:06:40.020","General","2011/09/11 23:00:00.000","Group 5",,"<1000","Resource27","Group 1"
"case_101594","T02 Check confirmation of receipt","2011/08/17 12:48:11.103","2011/08/17 12:48:11.103","2011/09/11 23:00:00.020",,"Resource14","Internet","2011/07/18 00:06:40.020","General","2011/09/11 23:00:00.000","Group 5",,"<1000","Resource14","EMPTY"
"case_101594","T04 Determine confirmation of receipt","2011/09/05 09:55:43.211","2011/09/05 09:55:43.211","2011/09/11 23:00:00.020",,"Resource14","Internet","2011/07/18 00:06:40.020","General","2011/09/11 23:00:00.000","Group 5",,"<1000","Resource14","EMPTY"
"case_101594","T05 Print and send confirmation of receipt","2011/09/05 09:56:06.769","2011/09/05 09:56:06.769","2011/09/11 23:00:00.020",,"Resource14","Internet","2011/07/18 00:06:40.020","General","2011/09/11 23:00:00.000","Group 5",,"<1000","Resource14","Group 2"
"case_101594","T06 Determine necessity of stop advice","2011/09/05 09:56:26.855","2011/09/05 09:56:26.855","2011/09/11 23:00:00.020",,"Resource14","Internet","2011/07/18 00:06:40.020","General","2011/09/11 23:00:00.000","Group 5",,"<1000","Resource14","Group 1"
"case_101594","T10 Determine necessity to stop indication","2011/09/05 09:56:48.811","2011/09/05 09:56:48.811","2011/09/11 23:00:00.020",,"Resource14","Internet","2011/07/18 00:06:40.020","General","2011/09/11 23:00:00.000","Group 5",,"<1000","Resource14","Group 1"
"case_101596","Confirmation of receipt","2011/08/22 11:23:15.787","2011/08/22 11:23:15.787","2011/08/16 00:06:40.020","2011/08/25 11:17:08.219","Resource06","Internet","2011/06/21 00:06:40.020","General","2011/08/16 00:06:40.000","Group 5",,"<1000","Resource06","EMPTY"
"case_101596","T06 Determine necessity of stop advice","2011/08/22 11:23:34.814","2011/08/22 11:23:34.814","2011/08/16 00:06:40.020","2011/08/25 11:17:08.219","Resource06","Internet","2011/06/21 00:06:40.020","General","2011/08/16 00:06:40.000","Group 5",,"<1000","Resource06","Group 1"
"case_101596","T02 Check confirmation of receipt","2011/08/22 11:23:58.319","2011/08/22 11:23:58.319","2011/08/16 00:06:40.020","2011/08/25 11:17:08.219","Resource06","Internet","2011/06/21 00:06:40.020","General","2011/08/16 00:06:40.000","Group 5",,"<1000","Resource06","Group 4"
"case_101596","T04 Determine confirmation of receipt","2011/08/22 11:24:25.690","2011/08/22 11:24:25.690","2011/08/16 00:06:40.020","2011/08/25 11:17:08.219","Resource06","Internet","2011/06/21 00:06:40.020","General","2011/08/16 00:06:40.000","Group 5",,"<1000","Resource06","Group 3"
"case_101596","T05 Print and send confirmation of receipt","2011/08/22 11:24:44.996","2011/08/22 11:24:44.996","2011/08/16 00:06:40.020","2011/08/25 11:17:08.219","Resource06","Internet","2011/06/21 00:06:40.020","General","2011/08/16 00:06:40.000","Group 5",,"<1000","Resource06","Group 2"
"case_101596","T10 Determine necessity to stop indication","2011/08/22 11:25:01.725","2011/08/22 11:25:01.725","2011/08/16 00:06:40.020","2011/08/25 11:17:08.219","Resource06","Internet","2011/06/21 00:06:40.020","General","2011/08/16 00:06:40.000","Group 5",,"<1000","Resource06","Group 1"
"case_101597","Confirmation of receipt","2011/07/22 09:48:01.228","2011/07/22 09:48:01.228","2011/09/13 00:06:40.020","2011/08/23 11:25:02.669","Resource06","Internet","2011/07/19 00:06:40.020","General","2011/09/13 00:06:40.000","Group 5",,"<1000","Resource27","Group 1"
"case_101597","T02 Check confirmation of receipt","2011/08/03 12:20:28.954","2011/08/03 12:20:28.954","2011/09/13 00:06:40.020","2011/08/23 11:25:02.669","Resource06","Internet","2011/07/19 00:06:40.020","General","2011/09/13 00:06:40.000","Group 5",,"<1000","Resource06","EMPTY"
"case_101597","T04 Determine confirmation of receipt","2011/08/03 12:20:52.370","2011/08/03 12:20:52.370","2011/09/13 00:06:40.020","2011/08/23 11:25:02.669","Resource06","Internet","2011/07/19 00:06:40.020","General","2011/09/13 00:06:40.000","Group 5",,"<1000","Resource06","Group 3"
"case_101597","T06 Determine necessity of stop advice","2011/08/03 12:21:11.212","2011/08/03 12:21:11.212","2011/09/13 00:06:40.020","2011/08/23 11:25:02.669","Resource06","Internet","2011/07/19 00:06:40.020","General","2011/09/13 00:06:40.000","Group 5",,"<1000","Resource06","Group 1"
"case_101597","T05 Print and send confirmation of receipt","2011/08/03 12:21:35.152","2011/08/03 12:21:35.152","2011/09/13 00:06:40.020","2011/08/23 11:25:02.669","Resource06","Internet","2011/07/19 00:06:40.020","General","2011/09/13 00:06:40.000","Group 5",,"<1000","Resource06","Group 2"
"case_101597","T10 Determine necessity to stop indication","2011/08/22 11:40:05.437","2011/08/22 11:40:05.437","2011/09/13 00:06:40.020","2011/08/23 11:25:02.669","Resource06","Internet","2011/07/19 00:06:40.020","General","2011/09/13 00:06:40.000","Group 5",,"<1000","Resource06","Group 1"
"case_101598","Confirmation of receipt","2011/07/28 13:15:09.454","2011/07/28 13:15:09.454","2011/10/10 00:06:40.020","2011/08/31 13:45:05.672","Resource01","Internet","2011/06/22 00:06:40.020","General","2011/10/10 00:06:40.000","Group 8",,"<1000","Resource01","EMPTY"
"case_101598","T02 Check confirmation of receipt","2011/07/28 13:15:30.018","2011/07/28 13:15:30.018","2011/10/10 00:06:40.020","2011/08/31 13:45:05.672","Resource01","Internet","2011/06/22 00:06:40.020","General","2011/10/10 00:06:40.000","Group 8",,"<1000","Resource01","Group 4"
